id,travel_type_work,travel_type_honeymoon,travel_type_citybreak,travel_type_holiday,travel_type_backpack,travel_companion_solo,travel_companion_kids,travel_companion_couple,travel_companion_friends,accomodation_quality_cleanliness,accomodation_quality_breakfast,accomodation_quality_quiet,accomodation_quality_price,accomodation_quality_location,accomodation_quality_wifi,accomodation_quality_staff,124_prince_of_wales_drive,131_137_cromwell_rd,167_bermondsey_street,176_south_lambeth_road_vauxhall,2_hurlingham_business_park,24_hour_front_desk,252_camden_road,33_cranbourn_street,4_watteau_square,58_commercial_road,68_elm_park_gardens,air_conditioning,airport_shuttle,bar,bayswater,bbq_facilities,bed_and_breakfast,bloomsbury,boat,brent,brown_hart_gardens,camden,canary_wharf,carter_lane,chiswick,city,city_of_london,colliers_wood,covent_garden,cowcross_street,daily_housekeeping,dalston,delorme_street_w_6_8_ds,designated_smoking_area,docklands,dulwich,ealing,earl's_court,earls_court,facilities_for_disabled_guests,family_rooms,fellows_road,first_floor,flat_2,flat_66,fleet_street,fotress_road,free_parking,free_wifi,garden,greenwich,guest_house,hackney,hammersmith_and_fulham,heating,hillingdon_street,hither_green_oakwood_close,homestay,horton_house,hostel,hot_tub_jacuzzi,hotel,indoor_pool,inn,islington,kensington,kensington_and_chelsea,knightsbridge,lambeth,lancaster_gate,laundry,lewisham,lift,limehouse,london,london_sw_11_8_eg,luggage_storage,marsh_wall,mayfair,millharbour_canary,muswell_hill,near_pimlico_underground_station,newham,non_smoking_rooms,nr_covent_garden,off_ilchester_gardens,on_site_parking,oriel_place_wells_court,orpington,paddington,pancras_road,park_lane,park_view_mansions,parking,peckham,pets_allowed,private_parking,restaurant,romney_court,room_service,royal_arsenal,royal_arsenal_riverside,royal_gateway_caxton_works_canning_town,se_1,shepherds_bush,shoreditch,sloane_square,soda_studios_268_kingsland_road,soho,south_place,southwark,spa_and_wellness_centre,stanmore_road,stepney,stratford,student_accommodation,swimming_pool,terrace,tooley_street,tower_hamlets,upper_groung,vauxhall,victoria,wandsworth,wembley,wembley_ha_9_6_pn,west_end,west_end_mayfair,west_hampstead,westfield_stratford_city,westminster_borough,weston_street,wifi,wood_green,woolwich_arsenal_at_10_woolwich_new_road
afb0bfd0-78fd-40cf-a5d4-d7163b02ba4a,0.6668868630278455,0.003617335864874338,0.8388815531924969,0.24426643757844846,0.04970322162613816,0.9493792349848702,0.19577547435248954,0.4264281165469257,0.49701426480702415,0.4297964143872015,0.6502434205301733,0.6495268713344957,0.5803242304079304,0.17882952270902286,0.32890512446593556,0.22223818617503666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ba06244-420a-4666-9016-30be704e74fc,0.7693202335084985,0.4362689389768164,0.5619535551047894,0.8308312483757054,0.0920481464166738,0.4545607788460606,0.7512887240955151,0.7654791520400834,0.11885295514716687,0.08766129775976084,0.8311368682593516,0.6583392366931309,0.4661258650269948,0.661896238724742,0.20892822407735312,0.20991119147316728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b6f954f9-6c74-4f8a-bde7-b90719ac364b,0.3449653555570025,0.29758371636765535,0.9747511129149253,0.4497137387340362,0.5163053242851567,0.17735396816412985,0.33853924952855863,0.580889480086672,0.3689157807080654,0.43865616169698485,0.7105648948570646,0.9989474711020365,0.09308567309291038,0.8322638522168542,0.038856064694024806,0.4834831635369059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba13a19b-b253-4e41-9983-9aa92be6b3d7,0.7365524338749054,0.15197926920649318,0.4506338251866844,0.4535669992033622,0.0846222431432746,0.23199318676926595,0.15181288923762137,0.45153291657835304,0.2562241726904779,0.0009290351346515902,0.6369718463246425,0.7170046476173448,0.7031226920261855,0.3336365041291105,0.09837904297615885,0.6940032460104315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06bd0cc1-5854-4b37-b9cc-9d37e713aacc,0.25838996022289606,0.220653097263811,0.3820692462999997,0.8209141009002432,0.12388845493379819,0.4034279752868315,0.004745182180838858,0.18170671563787244,0.6006057778476004,0.016210604694623543,0.3101297647535084,0.30454110691625846,0.5760193487837257,0.01888170669650102,0.29843689435591303,0.31389522211406606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515ff769-fa87-4c75-b8da-bf4db626048b,0.35149005571452596,0.41181973987259135,0.1691380998889236,0.23304076336751933,0.9420815261415245,0.37571195726071926,0.8433725044297959,0.8842511700383768,0.48642811908832084,0.8404556204572997,0.9760936048411071,0.2278607899325753,0.40849974966557534,0.36029897950891354,0.6090355263330538,0.6788980444236501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bd1d6bd1-ca03-4f4b-94d9-016ce4cd2b34,0.8880432612566325,0.18071567665523358,0.34971107031185755,0.010569064501893433,0.5923947167286183,0.1269606677608861,0.9868542325839433,0.17313381344249246,0.5776358122304106,0.6288008440346189,0.41604964573069814,0.9744460518794187,0.8591150860322212,0.07520762282952131,0.9147302174363559,0.2660974809969874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b58ebcfa-01d6-4a3e-8108-3856a1300db4,0.6257430053236868,0.4893781076720567,0.6460720028851537,0.5114687551672095,0.9537611068333138,0.035573058941830826,0.7424059766045947,0.8992177589262076,0.1457760326994424,0.5828149132363012,0.5833772459634567,0.04724000833760078,0.5614516586210843,0.4998301286381397,0.8107140203132945,0.08726527943859619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e26b794-dbe5-491c-94b6-56926c0f390b,0.6700362413658021,0.31224152265483185,0.061719008815435794,0.42293516694952515,0.8411230439854718,0.9076284756175046,0.38289613247424614,0.6170157100929348,0.7892393689352633,0.8825525885918404,0.5339717043783219,0.04936356799020891,0.42674245100097963,0.297585594447235,0.13027659273260772,0.5508017298875261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03aa185-dc87-4eb4-9d7a-ce6790ed16d3,0.23782811243344848,0.471631610321223,0.9076157429097191,0.16000099046539895,0.7912191775188917,0.0892803169785037,0.5894935461812763,0.5583022915166793,0.9077657384544318,0.9032682555512022,0.6401432956660009,0.26788226121575853,0.5050526681462213,0.8198928110450778,0.6083731718662606,0.3839724559827351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84c36c48-6ffa-406f-bd6c-2765810c6f5b,0.21900788942965344,0.13203416098912357,0.033741013687300425,0.4797359209854495,0.2356286249380295,0.9826864254908128,0.7401165947841939,0.11272134346082718,0.6085626830753019,0.3741857284015786,0.37575800916259094,0.6356373566668361,0.35247789528054274,0.8593935817504763,0.2738203731902904,0.43005811943521177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2fdd324-e0f3-4831-a18c-5b238e57cecd,0.7695284312872226,0.4982653934048924,0.6976774759415616,0.14109768777586074,0.12955747035612886,0.4670501382360783,0.6692850366162375,0.6199236585564687,0.3622786800982132,0.47692698491437757,0.45574335301779345,0.6317576879600393,0.6450507378705552,0.4996938074521733,0.36033219205078293,0.7174076313561955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0d26ee1e-297c-4f75-a6d2-af38327d9535,0.6620465125963351,0.6566831738378189,0.0017778599102140635,0.7338037925129364,0.20040220304675915,0.6431442693422942,0.12067694047384792,0.8339972979200074,0.3851109943088036,0.9324869390408799,0.3482326217982019,0.8901943538886894,0.2439814004014489,0.28090763843484456,0.4106927354241323,0.14918658434216847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39d68e6c-d74b-4818-8921-90330109087a,0.22825425634395446,0.36483272337949546,0.6564747947938059,0.1708767573692438,0.4750722620191714,0.626067601444694,0.19224223263403517,0.4361469317661366,0.8926159604423516,0.529389045902678,0.6961402809114001,0.8120168900604334,0.9966814374621376,0.5660701541263726,0.09602039788201178,0.5287756934272845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9f6be705-dfb1-4654-9177-7693532dca61,0.028201754033210014,0.031070174304044018,0.2094570171570258,0.007992479824207699,0.9700028715021793,0.12360348278240907,0.21340321700197218,0.39496340495528415,0.0332385714827399,0.32319336372217444,0.33905852262700553,0.70382778792936,0.12900415429009637,0.07888802100009862,0.48118073470236866,0.5819063039129566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398bb6af-5d78-43a6-b99e-07b774b62784,0.2621476542278949,0.9503288291758871,0.11100418168820236,0.26836736600329103,0.49093998695022667,0.15091897001826293,0.24109150184906092,0.6776795865640524,0.3882641821407,0.6845175002122834,0.7846208225789413,0.09562182635740624,0.803466256715814,0.7721078297080792,0.12861869682025628,0.9175711240267099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477985d7-c9e6-4e7a-8ff5-f213a98339d3,0.04416409176186353,0.7793034783178643,0.7190153089730642,0.754788137650346,0.4304869284129327,0.5437210942683881,0.25418801855723827,0.7108311660826843,0.553187029846776,0.6922604241450543,0.8315406052600758,0.8667451985648906,0.37318618892269795,0.8163660370952062,0.46551648908666854,0.28166871012054084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4e965e6b-f15d-4add-ab66-2a34b5b12094,0.1680630254161597,0.9678957863936994,0.6353621715267923,0.889411246453359,0.1500876958632571,0.49570277022976783,0.5057647058472317,0.24242815416759234,0.6351345294576745,0.575970596636348,0.08648632652482391,0.7811920375616372,0.07202584992599292,0.9789008721061281,0.6413489889887349,0.5061113630013485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ed02a40-fe43-446d-9d34-98f7d1b7025e,0.22593910695005248,0.4296719765377601,0.44768771633461313,0.2317767938023798,0.030227216989522576,0.8239711575206354,0.36900375112780703,0.6250620986136122,0.6473184045852316,0.9942307448132228,0.8591882577217254,0.48413474875717966,0.9274434675844534,0.9958510479843774,0.7522182535521911,0.3652545915558538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d061994f-f990-44b0-a871-0ddaf18f9386,0.9864770621500565,0.28417673027146795,0.7754414790193151,0.3726645835691593,0.1322703917773993,0.1531256901993423,0.7780925949910027,0.9778565366066041,0.9644174281003313,0.07701505019000154,0.8903309364283383,0.6381483305640652,0.17100994113488732,0.7104597306859648,0.464501383148054,0.8989743944989277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e18460c9-f7e8-447e-abbc-c508ab024bc5,0.10599949470584336,0.6913785367564835,0.7835550625711023,0.23388793069070113,0.4475545898874522,0.3932352902116041,0.35433440416573947,0.2604971916512746,0.8862040085034975,0.0803839630074723,0.33827867574255,0.9485405452135376,0.7440081706591448,0.014218960726178453,0.9977202713786315,0.9490797543752378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a8b534d1-32fe-46c0-a3d4-914fb7f39b15,0.9367237019999812,0.03377521642654324,0.4310127330577487,0.5864536993829714,0.21636462697175096,0.053519181014591855,0.6490520636858774,0.654488571417807,0.24625494766284461,0.29202804366015744,0.3713737240279926,0.5157867157098053,0.6539962867822482,0.4865076075311694,0.023862578985345273,0.5904059342546333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78365f9f-0198-448c-8d57-5f1e16859965,0.9314508873778347,0.11089244593088488,0.9471345875105404,0.01067205678974914,0.7353170334761836,0.47623750805235265,0.6194955285124739,0.9586555001520796,0.16500101266119382,0.6453451901022691,0.3546331382077985,0.4396309711917743,0.8801382324969165,0.445523380110588,0.5550048367784466,0.6115605250446579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9e43ae61-6d59-4d5b-8d7c-d48a6488f6cf,0.9535569967027764,0.6494642122135468,0.41630711781389573,0.6497558244199579,0.22881936898216826,0.9085520722327198,0.8514536707328679,0.13169314875630556,0.4692646918088612,0.27326489131025133,0.6366872272434512,0.9361713111090395,0.5650636841244217,0.9618249307696705,0.19858897605140124,0.8470597038035033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a6ded7c-5d9b-474d-a7f7-75511a9a0424,0.5642062341579799,0.4304879499712775,0.033204894638788174,0.13253920158398946,0.25079001239965715,0.9506934536299956,0.9824198901205734,0.5693514994843418,0.8384120771372707,0.9281662896131584,0.9886641624472061,0.08873831855123138,0.3954306290000722,0.3625315336806074,0.09400440411749811,0.11848555517000503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02f3976d-03ec-4214-baf8-1123f10624c7,0.141436717066159,0.2529278687929064,0.2558196583608867,0.9853786206790527,0.76792346792139,0.8765061895710828,0.07511449226665468,0.14571798473969522,0.48794724422182556,0.20204903063502488,0.6277509865739397,0.7880009261899672,0.6352408499632469,0.8563467292305114,0.43511149597965804,0.7195049157722431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e55b44e-aef6-44b0-ab37-6773247b00dd,0.35467099221116216,0.817262774362123,0.20659479476733877,0.31005166859665545,0.9359904266421946,0.7004278985855448,0.6342072926032845,0.10357571533075816,0.1811904517941736,0.6341255864536051,0.32553045273425396,0.33901442971917795,0.5757521462116963,0.2586281253321201,0.07145054495821546,0.17969544431654705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd2047b7-2e95-4b9f-aa8c-b20b860d20eb,0.24728132727896845,0.4287471297183638,0.9339695278860072,0.47933364255096933,0.21406428218905527,0.7358887192703247,0.27661582816996155,0.1271254309585339,0.5429468211793689,0.605156620576548,0.9146247956292535,0.4993038123135798,0.7285592367933378,0.791335989592872,0.5654446456701874,0.9835053431205085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e47dac1-f1bd-49c7-8e3c-777ecad3c800,0.8432461767184161,0.6704776832550305,0.09880403121180859,0.563079430412254,0.4841299036509603,0.5860665634590858,0.5597388335884963,0.7838735942347634,0.22017776870226347,0.9071307800785013,0.1407734703983956,0.23086869494914053,0.6470345885947786,0.9372552900911222,0.8029251689603263,0.36826652353421885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
